,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,property_type,Localidades
5913,3.0,2.0,1.0,63.0,45.0,124000.0,0,25
5915,3.0,2.0,2.0,61.0,57.0,230000.0,0,24
5917,3.0,2.0,2.0,115.0,95.0,370000.0,0,24
5918,3.0,2.0,2.0,110.0,95.0,400000.0,0,24
5920,3.0,2.0,1.0,160.0,80.0,230000.0,0,2
5921,3.0,2.0,1.0,54.0,54.0,135000.0,0,2
5922,3.0,2.0,1.0,67.0,55.0,125000.0,0,2
5923,3.0,2.0,2.0,78.0,73.0,278000.0,0,13
5924,3.0,2.0,1.0,58.0,55.0,126000.0,0,20
5926,3.0,2.0,1.0,62.0,58.0,190000.0,0,26
5928,3.0,2.0,1.0,69.0,61.0,265000.0,0,26
5929,3.0,2.0,2.0,112.0,112.0,470000.0,0,26
5931,3.0,2.0,2.0,89.0,85.0,520000.0,0,26
5932,3.0,2.0,1.0,62.0,58.0,190000.0,0,26
5933,3.0,2.0,1.0,78.0,75.0,200000.0,0,26
5936,3.0,2.0,2.0,90.0,90.0,298000.0,0,26
5937,3.0,2.0,1.0,78.0,75.0,200000.0,0,26
5939,3.0,2.0,1.0,73.0,57.0,293000.0,0,26
5943,3.0,2.0,1.0,56.0,52.0,149000.0,0,26
5945,3.0,2.0,1.0,66.0,58.0,179000.0,0,26
5946,3.0,2.0,1.0,65.0,60.0,164900.0,0,26
5948,3.0,2.0,2.0,90.0,90.0,233001.0,0,26
5949,3.0,2.0,1.0,72.0,64.0,198000.0,0,26
5950,3.0,2.0,1.0,62.0,58.0,190000.0,0,26
5951,3.0,2.0,1.0,46.0,46.0,62000.0,0,33
5952,3.0,2.0,1.0,76.0,76.0,219500.0,0,6
5954,3.0,2.0,2.0,78.0,73.0,278000.0,0,6
5956,3.0,2.0,2.0,93.0,80.0,468000.0,0,6
5957,3.0,2.0,1.0,78.0,70.0,245000.0,0,6
5960,3.0,2.0,2.0,61.0,57.0,230000.0,0,6
5961,3.0,2.0,1.0,74.0,74.0,222000.0,0,35
5962,3.0,2.0,1.0,78.0,78.0,230000.0,0,35
5963,3.0,2.0,2.0,62.0,58.0,179000.0,0,35
5964,3.0,2.0,2.0,68.0,68.0,290000.0,0,35
5965,3.0,2.0,1.0,70.0,70.0,224000.0,0,35
5967,3.0,2.0,1.0,52.0,48.0,184000.0,0,35
5968,3.0,2.0,1.0,72.0,72.0,130000.0,0,3
5969,3.0,2.0,1.0,54.0,54.0,135000.0,0,3
5970,3.0,2.0,1.0,63.0,45.0,124000.0,0,3
5971,3.0,2.0,1.0,65.0,55.0,149000.0,0,9
5972,3.0,2.0,1.0,75.0,75.0,127900.0,0,9
5974,3.0,2.0,1.0,74.0,63.0,145000.0,0,48
5975,3.0,2.0,1.0,52.0,48.0,184000.0,0,5
5976,3.0,2.0,1.0,78.0,62.0,149000.0,0,5
5977,3.0,2.0,1.0,74.0,74.0,222000.0,0,5
5978,3.0,2.0,1.0,78.0,78.0,230000.0,0,5
5979,3.0,2.0,1.0,66.0,58.0,179000.0,0,5
5980,3.0,2.0,2.0,78.0,69.0,295000.0,0,19
5981,3.0,2.0,2.0,93.0,80.0,468000.0,0,19
5985,3.0,2.0,2.0,92.0,64.0,195000.0,0,44
5986,3.0,2.0,2.0,75.0,64.0,220000.0,0,44
5987,3.0,2.0,1.0,45.0,45.0,135000.0,0,44
5988,3.0,2.0,1.0,84.0,79.0,190000.0,0,44
5993,3.0,2.0,2.0,88.0,67.0,269900.0,0,55
5995,4.0,2.0,2.0,96.0,66.0,220000.0,0,56
6006,3.0,2.0,1.0,49.0,43.0,125000.0,3,24
6010,3.0,2.0,1.0,82.0,60.0,205000.0,3,55
6038,3.0,2.0,2.0,95.0,79.0,259169.0,0,26
6040,3.0,2.0,2.0,84.0,63.0,211623.0,0,26
6041,3.0,2.0,1.0,77.0,64.0,245000.0,0,26
6042,3.0,2.0,1.0,62.0,60.0,158697.0,0,26
6045,3.0,2.0,1.0,81.0,73.0,229000.0,0,6
6048,3.0,2.0,1.0,102.0,92.0,280000.0,0,35
6049,2.0,2.0,2.0,74.0,60.0,169000.0,0,9
6056,3.0,2.0,1.0,72.0,62.0,170000.0,0,5
6058,3.0,2.0,2.0,69.0,64.0,295000.0,0,44
6059,3.0,2.0,1.0,57.0,57.0,138000.0,0,45
6061,3.0,2.0,2.0,83.0,83.0,245000.0,0,55
6119,3.0,2.0,2.0,120.0,110.0,395000.0,0,26
6136,4.0,3.0,1.0,90.0,90.0,155000.0,0,15
6139,4.0,3.0,1.0,114.0,101.0,295000.0,0,5
6144,3.0,3.0,1.0,60.0,44.0,100000.0,3,33
6145,4.0,3.0,1.0,115.0,97.0,129000.0,3,35
6147,4.0,3.0,2.0,114.0,114.0,275001.0,3,9
6148,4.0,3.0,2.0,114.0,114.0,275001.0,3,9
6149,4.0,3.0,2.0,94.0,94.0,275001.0,3,9
6150,4.0,3.0,2.0,114.0,114.0,275001.0,3,44
6151,4.0,3.0,1.0,84.0,84.0,190000.0,3,44
6153,4.0,3.0,2.0,114.0,114.0,275001.0,3,28
6179,4.0,3.0,1.0,92.0,82.0,174000.0,0,17
6180,4.0,3.0,3.0,181.0,118.0,229000.0,0,2
6181,4.0,3.0,1.0,90.0,90.0,150000.0,0,2
6182,4.0,3.0,2.0,90.0,80.0,224000.0,0,2
6183,4.0,3.0,1.0,100.0,100.0,320000.0,0,26
6184,4.0,3.0,3.0,140.0,125.0,297000.0,0,26
6194,4.0,3.0,3.0,125.0,115.0,427000.0,0,6
6196,4.0,3.0,3.0,120.0,110.0,440000.0,0,35
6202,4.0,3.0,1.0,92.0,82.0,174000.0,0,29
6203,4.0,3.0,1.0,90.0,90.0,150000.0,0,28
6235,4.0,3.0,2.0,81.0,75.0,195000.0,0,24
6247,4.0,3.0,2.0,91.0,87.0,290000.0,0,6
6253,4.0,3.0,2.0,101.0,96.0,390000.0,0,55
6305,5.0,4.0,2.0,109.0,82.0,120000.0,3,33
6306,5.0,4.0,2.0,160.0,112.0,135000.0,3,33
6307,4.0,4.0,2.0,133.0,95.0,150000.0,3,54
6357,6.0,5.0,2.0,116.0,116.0,188000.0,3,2
7074,1.0,1.0,1.0,43.0,36.0,140000.0,0,26
7075,1.0,1.0,1.0,41.0,34.0,138000.0,0,26
7104,1.0,1.0,1.0,43.0,36.0,115000.0,0,14
7132,1.0,1.0,1.0,34.0,31.0,75000.0,0,50
7169,2.0,1.0,1.0,44.0,44.0,139000.0,0,2
7170,2.0,1.0,1.0,56.0,50.0,207652.0,0,2
7171,2.0,1.0,2.0,51.0,47.0,177957.0,0,2
7172,2.0,1.0,1.0,65.0,53.0,122000.0,0,2
7173,2.0,1.0,1.0,56.0,56.0,138000.0,0,2
7174,2.0,1.0,1.0,26.0,26.0,65000.0,0,2
7175,2.0,1.0,1.0,53.0,46.0,189221.0,0,2
7176,2.0,1.0,1.0,72.0,72.0,69900.0,0,2
7178,2.0,1.0,1.0,52.0,47.0,207000.0,0,26
7179,2.0,1.0,1.0,52.0,47.0,203750.0,0,26
7180,2.0,1.0,1.0,43.0,40.0,135000.0,0,26
7181,2.0,1.0,1.0,33.0,33.0,95000.0,0,26
7183,2.0,1.0,1.0,56.0,56.0,138000.0,0,26
7185,2.0,1.0,1.0,76.0,46.0,242700.0,0,26
7187,2.0,1.0,1.0,40.0,40.0,124000.0,0,26
7188,2.0,1.0,1.0,52.0,46.0,159000.0,0,26
7205,2.0,1.0,1.0,47.0,47.0,75000.0,0,18
7208,2.0,1.0,1.0,43.0,37.0,67000.0,0,32
7209,2.0,1.0,1.0,65.0,64.0,180000.0,0,35
7210,2.0,1.0,1.0,42.0,42.0,97000.0,0,3
7211,2.0,1.0,1.0,44.0,40.0,125000.0,0,9
7212,2.0,1.0,1.0,50.0,47.0,135000.0,0,9
7213,2.0,1.0,2.0,61.0,52.0,180000.0,0,9
7214,2.0,1.0,1.0,33.0,33.0,129000.0,0,9
7219,2.0,1.0,1.0,43.0,43.0,99000.0,0,39
7220,2.0,1.0,1.0,37.0,37.0,80000.0,0,44
7221,2.0,1.0,1.0,46.0,42.0,96000.0,0,44
7222,2.0,1.0,1.0,52.0,46.0,160000.0,0,44
7223,2.0,1.0,1.0,44.0,41.0,120000.0,0,44
7224,2.0,1.0,1.0,40.0,36.0,69322.0,0,44
7225,2.0,1.0,1.0,40.0,36.0,69322.0,0,44
7226,2.0,1.0,1.0,40.0,36.0,76432.0,0,44
7227,2.0,1.0,1.0,66.0,54.0,125000.0,0,44
7228,2.0,1.0,1.0,45.0,45.0,83000.0,0,44
7229,2.0,1.0,1.0,53.0,45.0,129000.0,0,44
7230,2.0,1.0,1.0,40.0,36.0,72877.0,0,44
7231,2.0,1.0,1.0,36.0,36.0,95000.0,0,44
7232,2.0,1.0,1.0,45.0,45.0,83000.0,0,44
7233,2.0,1.0,1.0,47.0,44.0,105000.0,0,44
7234,2.0,1.0,1.0,89.0,61.0,175428.0,0,44
7243,2.0,1.0,2.0,82.0,78.0,485000.0,0,34
7251,2.0,1.0,1.0,52.0,44.0,125000.0,0,50
7256,3.0,2.0,1.0,51.0,51.0,129000.0,3,9
7257,3.0,2.0,2.0,85.0,85.0,240000.0,3,44
7261,3.0,2.0,2.0,149.0,84.0,222732.0,3,55
7262,3.0,2.0,2.0,89.0,67.0,151796.0,3,55
7298,3.0,2.0,1.0,56.0,54.0,130000.0,0,2
7299,3.0,2.0,1.0,83.0,80.0,240001.0,0,2
7300,3.0,2.0,1.0,99.0,99.0,240001.0,0,2
7301,3.0,2.0,2.0,78.0,70.0,184000.0,0,2
7302,3.0,2.0,2.0,102.0,78.0,195000.0,0,2
7303,3.0,2.0,1.0,93.0,85.0,252000.0,0,2
7307,3.0,2.0,1.0,63.0,63.0,179000.0,0,26
7309,3.0,2.0,1.0,58.0,58.0,163001.0,0,26
7311,3.0,2.0,2.0,121.0,72.0,195000.0,0,26
7312,3.0,2.0,2.0,90.0,82.0,265000.0,0,26
7313,3.0,2.0,2.0,84.0,77.0,388000.0,0,26
7314,3.0,2.0,2.0,84.0,77.0,388000.0,0,26
7315,3.0,2.0,2.0,90.0,82.0,265000.0,0,26
7316,3.0,2.0,2.0,80.0,73.0,199000.0,0,26
7317,3.0,2.0,1.0,63.0,63.0,179000.0,0,26
7328,3.0,2.0,1.0,85.0,80.0,310000.0,0,6
7329,3.0,2.0,1.0,69.0,60.0,175000.0,0,6
7333,3.0,2.0,1.0,68.0,60.0,96801.0,0,32
7334,3.0,2.0,2.0,90.0,82.0,265000.0,0,35
7336,3.0,2.0,2.0,82.0,76.0,250000.0,0,35
7337,3.0,2.0,1.0,170.0,68.0,350000.0,0,9
7338,3.0,2.0,1.0,62.0,55.0,123999.0,0,9
7339,3.0,2.0,1.0,56.0,54.0,130000.0,0,9
7341,3.0,2.0,2.0,82.0,74.0,215000.0,0,9
7342,3.0,2.0,1.0,67.0,57.0,149000.0,0,9
7343,3.0,2.0,1.0,78.0,66.0,170000.0,0,40
7347,3.0,2.0,1.0,70.0,70.0,230000.0,0,5
7349,3.0,2.0,1.0,70.0,65.0,255000.0,0,44
7350,3.0,2.0,1.0,60.0,60.0,169000.0,0,44
7351,3.0,2.0,1.0,57.0,52.0,140001.0,0,44
7352,3.0,2.0,2.0,82.0,74.0,215000.0,0,44
7353,3.0,2.0,1.0,58.0,55.0,137000.0,0,44
7362,3.0,2.0,2.0,85.0,71.0,189000.0,0,55
7363,3.0,2.0,2.0,89.0,67.0,151796.0,0,55
7364,3.0,2.0,2.0,149.0,84.0,222732.0,0,55
7370,3.0,2.0,2.0,72.0,69.0,239000.0,0,50
7371,3.0,2.0,2.0,67.0,63.0,170000.0,0,50
7373,3.0,2.0,2.0,98.0,98.0,151500.0,0,11
7374,4.0,3.0,2.0,102.0,102.0,255001.0,3,0
7375,4.0,3.0,3.0,142.0,142.0,347000.0,3,26
7376,4.0,3.0,3.0,142.0,142.0,347000.0,3,26
7378,4.0,3.0,2.0,85.0,85.0,196001.0,3,44
7380,4.0,3.0,3.0,173.0,116.0,274850.0,3,55
7413,4.0,3.0,2.0,77.0,73.0,235000.0,0,0
7414,4.0,3.0,2.0,178.0,172.0,460000.0,0,36
7416,4.0,3.0,3.0,168.0,142.0,347000.0,0,26
7421,4.0,3.0,1.0,79.0,71.0,260000.0,0,6
7427,4.0,3.0,2.0,150.0,140.0,520000.0,0,35
7429,4.0,3.0,1.0,56.0,54.0,140000.0,0,3
7430,4.0,3.0,2.0,109.0,94.0,370000.0,0,9
7436,4.0,3.0,3.0,91.0,82.0,198000.0,0,44
7439,4.0,3.0,3.0,173.0,116.0,274850.0,0,55
7441,5.0,4.0,2.0,149.0,149.0,260001.0,3,32
7442,5.0,3.0,2.0,183.0,122.0,268000.0,3,37
7443,5.0,4.0,3.0,180.0,145.0,345000.0,3,14
7456,5.0,4.0,3.0,124.0,105.0,446823.0,0,2
7462,5.0,4.0,1.0,114.0,108.0,320000.0,0,44
7832,2.0,1.0,1.0,35.0,35.0,82000.0,0,17
7838,2.0,1.0,1.0,56.0,50.0,129000.0,0,2
7841,2.0,1.0,1.0,50.0,50.0,155000.0,0,26
7843,2.0,1.0,1.0,56.0,50.0,310000.0,0,26
7845,2.0,1.0,2.0,52.0,42.0,230000.0,0,26
7846,2.0,1.0,1.0,51.0,42.0,230000.0,0,26
7847,2.0,1.0,1.0,55.0,50.0,250000.0,0,26
7848,3.0,1.0,1.0,66.0,62.0,350000.0,0,26
7849,2.0,1.0,2.0,70.0,62.0,330000.0,0,26
7851,2.0,1.0,1.0,50.0,50.0,155000.0,0,26
7853,2.0,1.0,1.0,40.0,40.0,90000.0,0,26
7854,2.0,1.0,1.0,85.0,66.0,299000.0,0,26
7856,2.0,1.0,1.0,85.0,44.0,220000.0,0,26
7857,1.0,1.0,1.0,33.0,29.0,92400.0,0,26
7860,2.0,1.0,1.0,52.0,46.0,124000.0,0,26
7861,2.0,1.0,1.0,46.0,41.0,127900.0,0,26
7872,2.0,1.0,1.0,46.0,43.0,77000.0,0,18
7877,2.0,1.0,1.0,41.0,41.0,83000.0,0,3
7878,2.0,1.0,1.0,49.0,49.0,125000.0,0,9
7879,2.0,1.0,1.0,49.0,49.0,125000.0,0,9
7880,2.0,1.0,1.0,49.0,49.0,125000.0,0,9
7882,2.0,1.0,1.0,49.0,49.0,125000.0,0,9
7884,2.0,1.0,1.0,53.0,41.0,78000.0,0,12
7886,1.0,1.0,1.0,53.0,42.0,130300.0,0,40
7887,2.0,1.0,1.0,48.0,44.0,93500.0,0,40
7893,2.0,1.0,1.0,47.0,47.0,75000.0,0,48
7895,2.0,1.0,1.0,39.0,39.0,101000.0,0,5
7897,1.0,1.0,1.0,40.0,40.0,165000.0,0,5
7900,2.0,1.0,1.0,46.0,40.0,132000.0,0,45
7909,2.0,1.0,1.0,50.0,45.0,160000.0,0,55
7910,2.0,1.0,1.0,61.0,50.0,171500.0,0,55
7916,2.0,1.0,2.0,57.0,50.0,159936.0,0,26
7924,2.0,1.0,2.0,51.0,47.0,188910.0,0,2
7925,2.0,1.0,2.0,51.0,47.0,197122.0,0,2
7926,2.0,1.0,1.0,53.0,46.0,194870.0,0,2
7927,2.0,1.0,1.0,45.0,42.0,95000.0,0,2
7928,2.0,1.0,1.0,53.0,46.0,197694.0,0,2
7929,2.0,1.0,1.0,42.0,42.0,99000.0,0,26
7930,2.0,1.0,2.0,83.0,54.0,208000.0,0,26
7931,2.0,1.0,1.0,39.0,35.0,135000.0,0,26
7932,2.0,1.0,1.0,43.0,34.0,152100.0,0,26
7933,2.0,1.0,1.0,62.0,46.0,228400.0,0,26
7934,2.0,1.0,1.0,43.0,37.0,152701.0,0,26
7935,2.0,1.0,1.0,58.0,50.0,151900.0,0,14
7936,2.0,1.0,1.0,58.0,50.0,155400.0,0,14
7937,2.0,1.0,1.0,58.0,50.0,115400.0,0,14
7938,2.0,1.0,1.0,58.0,50.0,148600.0,0,14
7939,2.0,1.0,1.0,39.0,33.0,119953.0,0,44
7940,2.0,1.0,1.0,49.0,49.0,125000.0,0,44
7942,2.0,1.0,1.0,33.0,33.0,71000.0,0,44
7943,2.0,1.0,1.0,49.0,49.0,125000.0,0,44
7944,2.0,1.0,1.0,71.0,55.0,195000.0,0,28
7945,2.0,1.0,1.0,56.0,50.0,129000.0,0,28
7946,2.0,1.0,1.0,38.0,38.0,99000.0,0,28
7949,3.0,2.0,1.0,65.0,57.0,144900.0,3,26
7950,3.0,2.0,1.0,52.0,52.0,135000.0,3,26
7951,3.0,2.0,1.0,52.0,52.0,135000.0,3,26
7971,3.0,2.0,1.0,94.0,94.0,175000.0,0,25
7976,3.0,2.0,1.0,81.0,75.0,169000.0,0,0
7978,3.0,2.0,2.0,82.0,74.0,215000.0,0,2
7979,3.0,2.0,2.0,74.0,74.0,183000.0,0,2
7980,3.0,2.0,1.0,52.0,50.0,125000.0,0,2
7981,3.0,2.0,1.0,52.0,50.0,125000.0,0,2
7983,3.0,2.0,1.0,70.0,70.0,225000.0,0,26
7985,3.0,2.0,2.0,99.0,78.0,398000.0,0,26
7986,3.0,2.0,1.0,70.0,70.0,225000.0,0,26
7987,3.0,2.0,2.0,77.0,70.0,520000.0,0,26
7988,3.0,2.0,2.0,90.0,90.0,500000.0,0,26
7991,3.0,2.0,2.0,78.0,73.0,490000.0,0,26
7997,3.0,2.0,1.0,58.0,58.0,120000.0,0,4
8001,3.0,2.0,3.0,115.0,115.0,340000.0,0,35
8003,3.0,2.0,3.0,134.0,129.0,460000.0,0,35
8004,3.0,2.0,1.0,48.0,48.0,115000.0,0,3
8005,3.0,2.0,1.0,68.0,65.0,140000.0,0,3
8026,3.0,2.0,3.0,135.0,125.0,490000.0,0,26
8027,3.0,2.0,3.0,135.0,125.0,490000.0,0,26
8028,3.0,2.0,1.0,70.0,61.0,247400.0,0,26
8029,3.0,2.0,1.0,70.0,61.0,243300.0,0,26
8030,3.0,2.0,1.0,70.0,66.0,260000.0,0,26
8031,3.0,2.0,1.0,73.0,63.0,260900.0,0,26
8032,3.0,2.0,2.0,140.0,132.0,520000.0,0,26
8033,3.0,2.0,1.0,70.0,61.0,249400.0,0,26
8034,3.0,2.0,1.0,67.0,58.0,200000.0,0,26
8035,3.0,2.0,1.0,73.0,63.0,278200.0,0,26
8037,3.0,2.0,1.0,75.0,58.0,120000.0,0,44
8038,3.0,2.0,2.0,60.0,55.0,140000.0,0,44
8039,3.0,2.0,1.0,78.0,72.0,166500.0,0,44
8080,4.0,3.0,3.0,108.0,96.0,269900.0,0,2
8081,4.0,3.0,2.0,106.0,96.0,295000.0,0,2
8082,4.0,3.0,2.0,91.0,87.0,215000.0,0,2
8091,4.0,3.0,1.0,91.0,81.0,290001.0,0,6
8095,5.0,3.0,3.0,141.0,132.0,310000.0,0,35
8099,5.0,3.0,3.0,141.0,132.0,310000.0,0,35
8100,4.0,3.0,3.0,96.0,92.0,230000.0,0,9
8103,4.0,3.0,1.0,78.0,75.0,199000.0,0,5
8112,4.0,3.0,1.0,82.0,74.0,189000.0,0,44
8113,4.0,3.0,2.0,105.0,95.0,240001.0,0,44
8114,4.0,3.0,1.0,116.0,103.0,277000.0,0,44
8115,4.0,3.0,1.0,90.0,82.0,185000.0,0,44
8128,5.0,4.0,3.0,124.0,105.0,466830.0,0,2
8129,5.0,4.0,3.0,124.0,105.0,480168.0,0,2
8136,5.0,4.0,3.0,91.0,82.0,198000.0,0,28
9522,1.0,1.0,1.0,40.0,35.0,79500.0,0,17
9564,1.0,1.0,1.0,26.0,26.0,87000.0,0,6
9571,1.0,1.0,1.0,17.0,17.0,39000.0,0,35
9573,1.0,1.0,1.0,42.0,42.0,89145.0,0,3
9577,1.0,1.0,1.0,40.0,37.0,92000.0,0,9
9581,1.0,1.0,1.0,31.0,28.0,85000.0,0,9
9584,1.0,1.0,1.0,69.0,58.0,180362.0,0,9
9587,1.0,1.0,1.0,36.0,31.0,91300.0,0,12
9588,1.0,1.0,1.0,45.0,40.0,109000.0,0,12
9592,1.0,1.0,1.0,90.0,90.0,243135.0,0,40
9633,1.0,1.0,1.0,34.0,34.0,80000.0,0,34
9637,1.0,1.0,1.0,53.0,45.0,109900.0,0,55
9638,1.0,1.0,1.0,37.0,32.0,89000.0,0,55
9639,1.0,1.0,1.0,37.0,32.0,90000.0,0,55
9654,2.0,2.0,1.0,155.0,76.0,330000.0,3,24
9658,2.0,2.0,1.0,155.0,76.0,330000.0,3,6
9660,2.0,2.0,1.0,155.0,76.0,330000.0,3,37
9696,2.0,1.0,1.0,43.0,43.0,90000.0,0,8
9715,2.0,1.0,1.0,43.0,40.0,102000.0,0,0
9716,2.0,1.0,1.0,43.0,40.0,110000.0,0,17
9717,2.0,1.0,1.0,50.0,47.0,255000.0,0,17
9718,2.0,1.0,1.0,55.0,42.0,100000.0,0,17
9719,2.0,1.0,1.0,54.0,40.0,115000.0,0,17
9729,2.0,2.0,1.0,155.0,76.0,330000.0,0,24
9733,2.0,1.0,1.0,40.0,31.0,97000.0,0,24
9734,2.0,1.0,1.0,45.0,45.0,150000.0,0,36
9736,2.0,1.0,1.0,46.0,42.0,174447.0,0,2
9737,2.0,1.0,1.0,43.0,40.0,102000.0,0,2
9738,2.0,1.0,1.0,50.0,50.0,122000.0,0,2
9739,2.0,1.0,2.0,51.0,47.0,183433.0,0,2
9740,2.0,1.0,1.0,46.0,42.0,174447.0,0,2
9742,2.0,1.0,1.0,37.0,37.0,110000.0,0,2
9743,2.0,1.0,1.0,83.0,58.0,110001.0,0,2
9744,2.0,1.0,1.0,51.0,46.0,119900.0,0,2
9745,2.0,1.0,2.0,51.0,47.0,177957.0,0,2
9747,2.0,1.0,1.0,46.0,42.0,171990.0,0,2
9748,2.0,1.0,1.0,47.0,43.0,103000.0,0,2
9749,2.0,1.0,1.0,44.0,44.0,139600.0,0,2
9750,2.0,1.0,1.0,50.0,45.0,158000.0,0,2
9751,2.0,1.0,1.0,55.0,53.0,123000.0,0,2
9752,2.0,2.0,1.0,155.0,76.0,330000.0,0,13
9754,2.0,1.0,1.0,48.0,45.0,130000.0,0,20
9756,2.0,1.0,1.0,88.0,82.0,450000.0,0,26
9757,2.0,1.0,1.0,74.0,71.0,242000.0,0,26
9758,2.0,1.0,1.0,52.0,47.0,180000.0,0,26
9759,2.0,1.0,1.0,61.0,51.0,205000.0,0,26
9760,2.0,1.0,1.0,52.0,47.0,180000.0,0,26
9761,2.0,1.0,1.0,44.0,44.0,115000.0,0,26
9762,2.0,1.0,1.0,44.0,42.0,175000.0,0,26
9764,2.0,1.0,1.0,50.0,50.0,245000.0,0,26
9765,2.0,1.0,1.0,47.0,43.0,210000.0,0,26
9766,2.0,1.0,2.0,90.0,77.0,349000.0,0,26
9767,2.0,1.0,1.0,50.0,40.0,128000.0,0,26
9768,2.0,1.0,1.0,40.0,40.0,98000.0,0,26
9769,2.0,1.0,1.0,47.0,43.0,160000.0,0,26
9770,2.0,1.0,1.0,48.0,43.0,187700.0,0,26
9771,2.0,1.0,1.0,57.0,47.0,142500.0,0,26
9777,2.0,1.0,1.0,36.0,36.0,68000.0,0,33
9809,2.0,1.0,1.0,38.0,38.0,99000.0,0,6
9810,2.0,2.0,1.0,155.0,76.0,330000.0,0,6
9811,2.0,1.0,1.0,41.0,38.0,130000.0,0,6
9812,2.0,1.0,1.0,46.0,46.0,149000.0,0,6
9813,2.0,1.0,1.0,59.0,55.0,249000.0,0,6
9814,2.0,1.0,1.0,63.0,59.0,179000.0,0,6
9816,2.0,1.0,1.0,41.0,41.0,105000.0,0,6
9817,2.0,1.0,1.0,50.0,45.0,140000.0,0,6
9818,2.0,1.0,1.0,33.0,33.0,91500.0,0,6
9819,2.0,1.0,1.0,62.0,56.0,210000.0,0,6
9827,2.0,1.0,2.0,52.0,46.0,115000.0,0,18
9828,2.0,1.0,1.0,47.0,45.0,120000.0,0,18
9829,2.0,1.0,1.0,68.0,63.0,89000.0,0,18
9836,2.0,1.0,1.0,50.0,47.0,119000.0,0,32
9837,2.0,1.0,1.0,46.0,42.0,96000.0,0,32
9839,2.0,1.0,1.0,40.0,40.0,135000.0,0,35
9840,2.0,1.0,1.0,40.0,40.0,135000.0,0,35
9841,2.0,1.0,1.0,48.0,42.0,177000.0,0,35
9842,2.0,1.0,1.0,49.0,42.0,150000.0,0,37
9843,2.0,2.0,1.0,155.0,76.0,330000.0,0,37
9845,2.0,1.0,1.0,42.0,40.0,86000.0,0,3
9846,2.0,1.0,2.0,60.0,49.0,156990.0,0,9
9847,2.0,1.0,1.0,46.0,42.0,96000.0,0,9
9848,2.0,1.0,1.0,46.0,42.0,95000.0,0,9
9849,2.0,1.0,1.0,48.0,39.0,139500.0,0,9
9850,2.0,1.0,1.0,46.0,42.0,96000.0,0,9
9851,2.0,1.0,1.0,49.0,46.0,169000.0,0,9
9852,2.0,1.0,1.0,46.0,41.0,138000.0,0,9
9853,2.0,1.0,1.0,64.0,64.0,157388.0,0,9
9854,2.0,1.0,1.0,61.0,48.0,158000.0,0,9
9855,2.0,1.0,1.0,48.0,43.0,116000.0,0,12
9856,2.0,1.0,1.0,56.0,56.0,95000.0,0,40
9858,2.0,1.0,1.0,48.0,45.0,115000.0,0,1
9861,2.0,1.0,1.0,46.0,41.0,149000.0,0,14
9869,2.0,1.0,1.0,38.0,38.0,130000.0,0,19
9875,2.0,1.0,1.0,41.0,37.0,89000.0,0,39
9876,2.0,1.0,1.0,36.0,36.0,90000.0,0,39
9877,2.0,1.0,1.0,64.0,56.0,160000.0,0,44
9878,2.0,1.0,1.0,48.0,45.0,101000.0,0,44
9879,2.0,1.0,1.0,42.0,40.0,112000.0,0,44
9880,2.0,1.0,1.0,50.0,44.0,104000.0,0,44
9881,2.0,1.0,1.0,44.0,41.0,110000.0,0,44
9883,2.0,1.0,1.0,40.0,37.0,99000.0,0,45
9886,2.0,1.0,1.0,60.0,56.0,115000.0,0,16
9921,2.0,1.0,1.0,82.0,78.0,410000.0,0,34
9923,2.0,1.0,1.0,35.0,35.0,64000.0,0,38
9924,2.0,1.0,1.0,34.0,34.0,99000.0,0,55
9925,2.0,1.0,1.0,46.0,38.0,98000.0,0,55
9940,2.0,1.0,1.0,52.0,44.0,137000.0,0,29
9941,2.0,1.0,1.0,50.0,40.0,140000.0,0,56
9942,2.0,1.0,1.0,52.0,52.0,125000.0,0,50
9950,3.0,1.0,1.0,120.0,60.0,175000.0,3,2
9951,3.0,2.0,1.0,55.0,55.0,137999.0,3,2
9953,3.0,2.0,2.0,156.0,110.0,170000.0,3,43
9955,3.0,2.0,1.0,140.0,80.0,158000.0,3,51
9978,3.0,2.0,1.0,82.0,63.0,99000.0,3,56
10054,3.0,2.0,1.0,68.0,65.0,139999.0,0,25
10066,3.0,1.0,1.0,57.0,42.0,150000.0,0,24
10067,3.0,2.0,1.0,67.0,58.0,189000.0,0,2
10068,3.0,2.0,1.0,63.0,54.0,95000.0,0,2
10069,3.0,2.0,1.0,75.0,75.0,185000.0,0,2
10070,3.0,2.0,2.0,73.0,66.0,255895.0,0,2
10076,3.0,2.0,2.0,139.0,128.0,490000.0,0,26
10077,3.0,2.0,1.0,73.0,70.0,250000.0,0,26
10078,3.0,2.0,1.0,61.0,57.0,184000.0,0,26
10079,3.0,2.0,1.0,67.0,61.0,250000.0,0,26
10080,3.0,2.0,1.0,56.0,52.0,169000.0,0,26
10081,3.0,2.0,1.0,58.0,58.0,155000.0,0,26
10083,3.0,2.0,2.0,90.0,81.0,315000.0,0,26
10084,3.0,2.0,1.0,61.0,57.0,184000.0,0,26
10088,3.0,1.0,2.0,90.0,77.0,349000.0,0,26
10105,3.0,2.0,1.0,56.0,55.0,114999.0,0,4
10106,3.0,2.0,1.0,199.0,55.0,269000.0,0,6
